"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
21088, 4.558896309735141e-02, 2.274939057080912e-02, 1.029630734778121e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.109598555568142e+05, 1.000000000000000e-10, 8.184832185545668e+09
21089, 4.598347710538785e-02, 2.295367106493580e-02, 1.013144405230122e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.075169426902483e+05, 1.000000000000000e-10, 8.150821576683959e+09
21090, 4.638100522513403e-02, 2.315858496821244e-02, 9.964350049106915e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.040796784117100e+05, 1.000000000000000e-10, 8.126590130767670e+09
31491, 4.678146628709012e-02, 2.336430008713405e-02, 9.837325643806878e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.013879749546415e+05, 1.000000000000000e-10, 8.073208886655005e+09
31492, 4.718544630807929e-02, 2.356968488772098e-02, 9.664705917337587e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.978452127549804e+05, 1.000000000000000e-10, 8.044881236156157e+09
31493, 4.759192351560024e-02, 2.377675348907937e-02, 9.498380677568176e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.943449867330467e+05, 1.000000000000000e-10, 8.044786170043460e+09
31494, 4.800177627475297e-02, 2.398378887492775e-02, 9.363571459423986e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.915536430596595e+05, 1.000000000000000e-10, 7.995520315021778e+09
31495, 4.841469644641182e-02, 2.419141009080259e-02, 9.213039148045672e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.884252151205165e+05, 1.000000000000000e-10, 7.972427053184340e+09
31496, 4.883068317693559e-02, 2.439962778059156e-02, 9.069667950999601e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.854435695052490e+05, 1.000000000000000e-10, 7.946463678980915e+09
31497, 4.924980869136809e-02, 2.460830762912236e-02, 8.928120127117546e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.824955350287717e+05, 1.000000000000000e-10, 7.919877039767244e+09
31498, 4.967205033941791e-02, 2.481750419653074e-02, 8.778273978775456e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.793855340574660e+05, 1.000000000000000e-10, 7.905010906785488e+09
31499, 5.009731170397388e-02, 2.502742100112533e-02, 8.639816833241715e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.765070217037955e+05, 1.000000000000000e-10, 7.885959592268429e+09
31500, 5.052578287593118e-02, 2.523768108138479e-02, 8.513180933118978e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.738728228996271e+05, 1.000000000000000e-10, 7.853727194107679e+09
31501, 5.095746460460407e-02, 2.544828829483779e-02, 8.374659928560606e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.709977265392165e+05, 1.000000000000000e-10, 7.835796204218188e+09
31502, 5.139219230441599e-02, 2.565958724620202e-02, 8.238440276437059e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.681723192904244e+05, 1.000000000000000e-10, 7.823772210518201e+09
31503, 5.183008343714071e-02, 2.587134292671821e-02, 8.120324545292087e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.657142582036257e+05, 1.000000000000000e-10, 7.794087118281827e+09
31504, 5.227127961782803e-02, 2.608326621219876e-02, 7.991320848361348e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.630360627841592e+05, 1.000000000000000e-10, 7.774077707031413e+09
31505, 5.271552801082589e-02, 2.629589018848083e-02, 7.852010895738588e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.601531440911063e+05, 1.000000000000000e-10, 7.774666565400678e+09
31506, 5.316284263519809e-02, 2.650918861667278e-02, 7.736599349675146e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.577468607008546e+05, 1.000000000000000e-10, 7.753679504220933e+09
31507, 5.361356521177908e-02, 2.672245079826827e-02, 7.627164572450434e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.554975725642035e+05, 1.000000000000000e-10, 7.721655983227050e+09
31508, 5.406743754170679e-02, 2.693622078563705e-02, 7.517872525221794e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.532136831455547e+05, 1.000000000000000e-10, 7.697860148469496e+09
31509, 5.452467119557390e-02, 2.715005174521759e-02, 7.395077402040453e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.506936014527238e+05, 1.000000000000000e-10, 7.686803362407577e+09
31510, 5.498484163946607e-02, 2.736485254251836e-02, 7.281929860480212e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.483215695126458e+05, 1.000000000000000e-10, 7.677848957446041e+09
31511, 5.544848085985607e-02, 2.757948312350051e-02, 7.165018950302093e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.459295840520409e+05, 1.000000000000000e-10, 7.664122366621648e+09
31512, 5.591506424300507e-02, 2.779507568026835e-02, 7.064582566136356e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.438395916185713e+05, 1.000000000000000e-10, 7.647766501101289e+09
31513, 5.638520474693864e-02, 2.801029917574641e-02, 6.969079442994279e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.418669278027681e+05, 1.000000000000000e-10, 7.613581810599570e+09
